batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
10,@lauravogelle,tiktok,Laura Vogel,Paris 48-hour itinerary,11300,11300,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@lauravogelle,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,"TikTok author_name 'Laura Vogel'; bio 'Itineraries, Tips, & Accessories'; contact laura@vogelle.com; vogelle.com blog — single named individual",pass,"Paris 48h TikTok video 7495774131200232734 created 2025-04-21 (create_time 1745245969): Louvre, Musée d'Orsay, Musée Rodin, Montmartre, Versailles, Seine River Cruise, Notre-Dame, Sainte-Chapelle — named stops in own caption",pass,"Video page 2026-09-17: 9,010 plays, 473 likes, 15 comments, 76 shares, 393 saves",pass,present - hotel/experience affiliate links via vogelle.com (close-out worker),pass - no trip-selling/planning/coaching/hosted-trip offers found,include,Video verified live 2026-09-17; follower count per close-out worker direct observation 2026-09-17,2026-09-17,batch10-write
10,@laagendademile,tiktok,Mile Mendoza,Italy 7-day itinerary,302700,302700,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@laagendademile,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,"socialveins.com/influencer/instagram/laagendademile names Mile Mendoza; TikTok author 'La Agenda de Mile'; bio 'Viajes, experiencias, gastronomía y hospedajes en Colombia y el mundo' — individual creator",pass,"Italy 7-day TikTok video 7585751562161622292 created 2025-12-20 (create_time 1766195425): 'Los mejores 7 días por Italia'; hashtags #roma #venecia #florencia (Rome, Venice, Florence)",pass,"Video page 2026-09-17: 1.1M plays, 71K likes, 376 comments, 27K shares, 46,032 saves",pass,absent - none observed in caption,pass - no trip-selling/planning/coaching/hosted-trip offers found,include,Video verified live 2026-09-17; follower count per close-out worker direct observation 2026-09-17,2026-09-17,batch10-write
10,@audris_lim,tiktok,Audris,Kyoto one-day itinerary,16900,16900,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@audris_lim,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,"TikTok author_name 'Audris'; bio 'Your snack-size tour guide. Food | Travel | Things to do' — individual creator (first name only, as published)",pass,Kyoto one-day TikTok video 7608301243190103309 created 2026-02-18 (create_time 1771445727): 'How to spend the perfect day in Kyoto for your first time visiting... steal this one day itinerary!',pass,"Video page 2026-09-17: 374,700 plays, 22,800 likes, 72 comments, 5,653 shares, 19,481 saves",pass,absent - none observed in caption,pass - no trip-selling/planning/coaching/hosted-trip offers found,include,"Video verified live 2026-09-17; named stops visible in video frames, not in caption text — not inventoried; follower count per close-out worker direct observation 2026-09-17",2026-09-17,batch10-write
10,@sherlaolivia_,tiktok,Sherla,Grenada 5-day itinerary,14800,14800,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@sherlaolivia_,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,"TikTok author 'Sherla | Travel & Lifestyle'; bio 'All things fun in life & Luxury travel', Los Angeles; contact theSherlaOlivia@gmail.com — individual creator",pass,"Grenada 5-day TikTok video 7559999522412301623 created 2025-10-11 (create_time 1760199569): full day-by-day in own caption — Day 1 arrival/taxi; Day 2 Osprey Ferry to Carriacou, Grenadines via @islandcharters.pm, dinner Asiatique at Silversands Grenada; Day 3 scuba with @aquanautsgrenada, True Blue Bay Resort, dinner Umbrellas; Day 4 Viator tour chocolate/spice markets + waterfalls, lunch Grand Master; Day 5 open",pass,"Video page 2026-09-17: 62,700 plays, 4,074 likes, 74 comments, 1,090 shares, 2,514 saves",pass,present - Viator/booking recs + ShopMy (close-out worker); booking-adjacent operator tags in caption,pass - no trip-selling/planning/coaching/hosted-trip offers found,include,Video verified live 2026-09-17; high-confidence day-by-day extraction; follower count per close-out worker direct observation 2026-09-17,2026-09-17,batch10-write
10,@ridewithmari,tiktok,Mari,Crete 6-day itinerary,24100,24100,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@ridewithmari,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,"TikTok author 'Mari | Voyages & Adresses'; bio 'bcp de voyages, des bons plans et des bonnes adresses'; insta mari.escapes — individual creator",pass,Crete TikTok video 7604413882647448855 created 2026-02-08 (create_time 1770540586): day-by-day in own caption (French) — Day 1 Chania old town/Venetian port; Day 2 Balos Beach excursion; Day 3 Samaria Gorge; Day 4 Elafonissi Beach; Day 5 Rethymnon/Lake Kournas/Preveli Beach; Day 6 Heraklion & Knossos,pass,"Video page 2026-09-17: 25,500 plays, 760 likes, 39 comments, 128 shares, 235 saves",pass,"present - GetYourGuide booking link + code RIDEWITHMARI5 (-5%) + lodging affiliate links, all in caption",pass - no trip-selling/planning/coaching/hosted-trip offers found,include,Caption says '7 jours en Crète' but enumerates 6 days — days recorded as 6 with note; video verified live 2026-09-17; follower count per close-out worker direct observation 2026-09-17,2026-09-17,batch10-write
10,@annagroessl,tiktok,Annachan,Japan 15-day itinerary,28000,28000,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@annagroessl,batch10 close-out worker lead; photo-post re-verify attempted 2026-09-17 (page returned no data),pass,TikTok creator 'Annachan' per close-out worker — individual creator,pass,Japan 15-day TikTok photo post 7615865157205380374 (close-out worker): Tokyo 4d → Osaka 4d → Kyoto 2d → Nara 1d → Hiroshima/Miyajima 2d → Fukuoka/Itoshima 2d,pass,"Close-out worker observation 2026-09-17: 50.6K likes, 190 comments; write-time re-verify of photo post returned no data (single attempt; page fetch blocked thereafter)",pass,"present - TEMU discounts; merchandise (non-travel, classified explicitly)",pass - no trip-selling/planning/coaching/hosted-trip offers found,include,Engagement stats per close-out worker observation 2026-09-17 — write-time re-verify failed; stop-level items per prior worker report,2026-09-17,batch10-write
10,@vistanirish,tiktok,MareMo,Cebu 3D2N itinerary,644200,644200,Direct profile observation 2026-09-17 (batch10 close-out worker),https://www.tiktok.com/@vistanirish,batch10 close-out worker lead; TikTok video page live-verified 2026-09-17,pass,TikTok author_name 'MareMo'; bio 'Your relatable kumare'; contact irishvistan.inq@gmail.com — individual creator,pass,"Cebu 3D2N TikTok video 7522024214480604424 created 2025-07-01 (create_time 1751357744): '3 days & 2 nights itinerary in Cebu' — city tour, sardine run, turtle watching, canyoneering, whale shark watching, Cebu lechon; recommends @Zirkha Travel and Tours (agency she used, not creator-operated)",pass,"Video page 2026-09-17: 70,200 plays, 1,854 likes, 24 comments, 1,337 shares, 1,184 saves",pass,present - affiliate-style 'Budol Links' in bio; recommends travel agency for the route,pass - recommends an agency as a consumer; no evidence she sells/operates trips,include,Video + stats verified live 2026-09-17; follower count per close-out worker direct observation 2026-09-17,2026-09-17,batch10-write
11,@thescenicpassport,tiktok,Lauren,adventure,10900,10900,TikTok profile card 2026-09-17,https://www.tiktok.com/@thescenicpassport,Direct TikTok profile verification,pass,Named individual: 'Lauren | Travel • Adventure' on TikTok profile,pass,7-day Iceland Ring Road itinerary video with day-by-day stops; outdoor/adventure content,pass,"TikTok video 7528975870283877646 (7-day Iceland Ring Road itinerary): 32,500 plays, 1,940 likes, 16 comments, 1,650 shares, 1,237 saves (tiktok.com/@thescenicpassport/video/7528975870283877646, observed 2026-09-17)",pass,Itinerary guide content; travel planning resources,pass,include,7-day Iceland Ring Road itinerary verified via TikTok video; day-by-day with specific stops,2026-09-17,batch13-worker
11,@katieosheaaway,tiktok,Katie O'Shea,california road trip,16400,16400,TikTok profile card 2026-09-17,https://www.tiktok.com/@katieosheaaway,Direct TikTok profile verification,pass,Named individual: Katie O'Shea on TikTok profile,pass,California national-parks road trip video with day-by-day: Sequoia Kings Canyon Yosemite; published 2025-08-08,pass,"TikTok video 7536275089478651167 (California national-parks road trip, 2025-08-08): 174,300 plays, 4,890 likes, 54 comments, 3,211 shares, 2,593 saves (tiktok.com/@katieosheaaway/video/7536275089478651167, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,California road trip itinerary verified via TikTok video 7536275089478651167; 2025-08-08,2026-09-17,batch11-topup
11,@alynnavalbuena,tiktok,Alynna,bali travel,51400,51400,TikTok profile card 2026-09-17,https://www.tiktok.com/@alynnavalbuena,Direct TikTok profile verification,pass,Named individual: Alynna on TikTok profile,pass,Seven-day DIY Bali itinerary video; published 2025-07-07,pass,"TikTok video 7524199296187632903 (7-day DIY Bali itinerary, 2025-07-07): 56,500 plays, 3,922 likes, 78 comments, 627 shares, 1,259 saves (tiktok.com/@alynnavalbuena/video/7524199296187632903, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,7-day Bali itinerary verified via TikTok video 7524199296187632903; 2025-07-07,2026-09-17,batch11-topup
11,@chloeconortravels,tiktok,Chloe,europe city breaks,14800,14800,TikTok profile card 2026-09-17,https://www.tiktok.com/@chloeconortravels,Direct TikTok profile verification,pass,Named individual: Chloe on TikTok profile,pass,Prague day itinerary video; published 2026-01-11,pass,"TikTok video 7594054954680126742 (Prague day itinerary, 2026-01-11): 49,100 plays, 2,411 likes, 31 comments, 406 shares, 1,765 saves (tiktok.com/@chloeconortravels/video/7594054954680126742, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,Prague day itinerary verified via TikTok video 7594054954680126742; 2026-01-11,2026-09-17,batch11-topup
11,@explorinwithnic,tiktok,Nicole,new zealand travel,39500,39500,TikTok profile card 2026-09-17,https://www.tiktok.com/@explorinwithnic,Direct TikTok profile verification,pass,Named individual: Nicole on TikTok profile,pass,South Island New Zealand route video; published 2026-02-17,pass,"TikTok video 7607945794917879062 (NZ South Island route, 2026-02-17): 1,300,000 plays, 133,500 likes, 236 comments, 27,500 shares, 51,421 saves (tiktok.com/@explorinwithnic/video/7607945794917879062, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,NZ South Island route verified via TikTok video 7607945794917879062; 2026-02-17,2026-09-17,batch11-topup
11,@lucyinthesskyy,tiktok,Lucy,greek islands,14700,14700,TikTok profile card 2026-09-17,https://www.tiktok.com/@lucyinthesskyy,Direct TikTok profile verification,pass,One-person pseudonym: Lucy on TikTok profile,pass,Greek-island guide video; published 2026-03-02,pass,"TikTok video 7612631506153999638 (Greek-island guide, 2026-03-02): 1,000,000 plays, 50,200 likes, 195 comments, 9,536 shares, 18,137 saves (tiktok.com/@lucyinthesskyy/video/7612631506153999638, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,Greek-island guide verified via TikTok video 7612631506153999638; 2026-03-02,2026-09-17,batch11-topup
11,@_cocoylim,tiktok,cocoy,taiwan travel,155600,155600,TikTok profile card 2026-09-17,https://www.tiktok.com/@_cocoylim,Direct TikTok profile verification,pass,One-person pseudonym: cocoy on TikTok profile,pass,Ten Taiwan day-trip ideas video; published 2026-03-15,pass,"TikTok video 7617345387824778503 (Taiwan day-trip ideas, 2026-03-15): 727,100 plays, 39,700 likes, 418 comments, 11,500 shares, 22,594 saves (tiktok.com/@_cocoylim/video/7617345387824778503, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,Taiwan day-trip ideas verified via TikTok video 7617345387824778503; 2026-03-15,2026-09-17,batch11-topup
11,@sarah.rh.bashir,tiktok,Sarah Bashir,morocco travel,22100,22100,TikTok profile card 2026-09-17,https://www.tiktok.com/@sarah.rh.bashir,Direct TikTok profile verification,pass,Named individual: Sarah Bashir on TikTok profile,pass,Three-day Morocco Imperial Cities video; published 2026-04-29,pass,"TikTok video 7634256652715298055 (Morocco Imperial Cities, 2026-04-29): 36,400 plays, 1,703 likes, 36 comments, 327 shares, 1,122 saves (tiktok.com/@sarah.rh.bashir/video/7634256652715298055, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,Morocco Imperial Cities verified via TikTok video 7634256652715298055; 2026-04-29,2026-09-17,batch11-topup
11,@daniellestravelblog,tiktok,Danielle,italy travel,29500,29500,TikTok profile card 2026-09-17,https://www.tiktok.com/@daniellestravelblog,Direct TikTok profile verification,pass,Named individual: Danielle on TikTok profile,pass,Italy train route video Milan-Verona-Venice-Florence-Rome-Naples/Amalfi; published 2026-02-08,pass,"TikTok video 7604623136306253078 (Italy train route, 2026-02-08): 24,000 plays, 546 likes, 9 comments, 236 shares, 562 saves (tiktok.com/@daniellestravelblog/video/7604623136306253078, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,Italy train route verified via TikTok video 7604623136306253078; 2026-02-08,2026-09-17,batch11-topup
11,@eralevich,tiktok,Erick Enriquez,switzerland travel,32700,32700,TikTok profile card 2026-09-17,https://www.tiktok.com/@eralevich,Direct TikTok profile verification,pass,Named individual: Erick Enriquez on TikTok profile,pass,Eight-day Switzerland video: Zurich Zermatt Grindelwald Interlaken Spiez Blausee Oeschinen; published 2025-07-10,pass,"TikTok video 7525598971625000210 (8-day Switzerland itinerary, 2025-07-10): 849,800 plays, 41,700 likes, 422 comments, 12,000 shares, 15,799 saves (tiktok.com/@eralevich/video/7525598971625000210, observed 2026-09-17)",pass,Itinerary guide content; no booking links,pass,include,8-day Switzerland verified via TikTok video 7525598971625000210; 2025-07-10,2026-09-17,batch11-topup
